"","treeID","xmin","xmax","ymin","ymax","Algorithm","lidar_path","rgb_path","label","numeric_label","tile_xmin","tile_xmax","tile_ymin","tile_ymax"
"1",1,251733.623,251735.808,4106997.028,4106998.967,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"2",2,251808.03,251815.294,4106994.79,4106998.987,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"3",3,251889.52,251892.472,4106996.765,4106998.962,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"4",4,251894.512,251901.992,4106996.188,4106998.997,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"5",5,251977.086,251983.975,4106997.007,4106998.992,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"6",6,251997.012,251998.983,4106995.01,4106998.94,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"7",7,251709.407,251714.996,4106993.519,4106998.989,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"8",8,251715.004,251719.39,4106994.112,4106998.981,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"9",9,251760.016,251763.345,4106995.115,4106998.989,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"10",10,251755.013,251760.493,4106992.573,4106998.966,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"11",11,251890.512,251894.977,4106992.018,4106998.951,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"12",12,251803.509,251808.46,4106994.601,4106998.985,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"13",13,251655.304,251666.389,4106994.066,4106998.989,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"14",14,251800.433,251803.991,4106993.01,4106998.994,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"15",15,251978.027,251983.994,4106993.1,4106996.997,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"16",16,251733.017,251737.463,4106992.589,4106998.86,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"17",17,251892.559,251899.478,4106991.121,4106996.977,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"18",18,251972.032,251978.49,4106993.051,4106998.448,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"19",19,251654.942,251666.991,4106988.516,4106995.98,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"20",20,251806.163,251811.492,4106990.068,4106996.447,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"21",21,251984.584,251990.996,4106991.508,4106995.5,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"22",22,251765.556,251772.376,4106989.507,4106997.893,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"23",23,251801.638,251806.994,4106990.067,4106994.638,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"24",24,251974.169,251977.781,4106989.014,4106993.886,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"25",25,251740.041,251746.422,4106989.516,4106996.441,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"26",26,251896.536,251904.492,4106988.058,4106996.49,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"27",27,251769.198,251777.335,4106987.551,4106994.491,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"28",28,251987.506,251993.996,4106990.193,4106994.46,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"29",29,251932.008,251940.981,4106986.094,4106994.935,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"30",30,251823.568,251833.799,4106988.556,4106996.456,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"31",32,251994.004,251998.994,4106986.007,4106993.486,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"32",33,251983.527,251988.95,4106985.662,4106991.95,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"33",34,251988.763,251993.906,4106986.518,4106990.905,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"34",35,251898.487,251908.476,4106983.013,4106993.16,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"35",36,251774.116,251781.482,4106983.022,4106993.467,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"36",37,251781.515,251787.879,4106983.508,4106990.479,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"37",38,251761.666,251770.979,4106985.501,4106991.183,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"38",39,251824.133,251829.911,4106983.833,4106989.4,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"39",40,251953.645,251955.496,4106986.503,4106987.855,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"40",41,251730.537,251735.96,4106983.704,4106987.897,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"41",42,251819.501,251825.977,4106981.517,4106989.44,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"42",43,251989.105,251995.974,4106982.103,4106987.989,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"43",44,251826.025,251835.984,4106981.041,4106989.894,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
"44",45,251972.063,251979.485,4106981.29,4106988.987,"Silva","NEON_D17_SJER_DP1_251000_4106000_classified_point_cloud_colorized.laz","2018_SJER_3_251000_4106000_image.tif","Tree",1,251528.092,251999.999,4106000,4106999.999
