,treeID,xmin,xmax,ymin,ymax,Algorithm,lidar_path,rgb_path,label,numeric_label,tile_xmin,tile_xmax,tile_ymin,tile_ymax
1,1,404814.52,404816.47,3284538.43,3284541.83,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
2,2,404831.29,404833.47,3284539.02,3284541.89,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
3,3,404840.7,404843.37,3284540.08,3284541.85,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
4,4,404861.5,404864.67,3284539.1,3284541.73,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
5,5,404882.71,404886.48,3284539.64,3284541.93,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
6,6,404893.69,404897.94,3284539.01,3284542,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
7,7,404913.01,404916.48,3284540.51,3284542,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
8,8,404916.53,404920.36,3284540.65,3284542,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
9,9,404922.35,404925.91,3284538.12,3284542,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
10,10,404946.58,404952.92,3284538.77,3284541.95,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
11,11,404848,404850.97,3284538.53,3284541.85,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
12,12,404821,404826.43,3284537.61,3284541.91,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
13,13,404856.03,404860.76,3284537.69,3284541.9,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
14,14,404878.15,404882.94,3284538.27,3284541.98,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
15,15,404899.53,404904.92,3284538.51,3284541.99,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
16,16,404909.04,404913.24,3284538.03,3284541.97,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
17,17,404954.51,404958.99,3284536.42,3284541.96,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
18,18,404936.1,404942.32,3284536.02,3284541.99,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
19,19,404926,404929.93,3284537.06,3284540.4,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
20,20,404951.3,404956.33,3284535.81,3284541.98,Silva,OSBS_006.laz,OSBS_006.tif,Tree,1,404806.69,404968.46,3284405.93,3284542.99
